,close,high,low,open,volume,adj_close,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr
2015-01-02,24.320436477661133,24.789805680555496,23.879985137119938,24.778682511950375,212818400,24.320436477661133,-6764249.545501072,212818400,-0.03178413870934596,0.0,0.0,0.0,0.0,24.330075765112188,50.0,1000.0,24.320436477661133,24.320436477661133,24.320436477661133,0.0,0.0,0.0,0.0,24.330075765112188,25.239896308547745,23.42025522167663,7.478978300101997,0.494702643548443,0.0,0.0,23.879985137119938,24.789805680555496,24.334895408837717,3.7409712785017173,0.48410793064532703,0.0,0.0,0.0,0.0,0.0,24.320436477661133,24.320436477661133,24.320436477661133,24.320436477661133,0.0,0.0,0.0,-31.452518151482188,1.0,11.861705331241382,-327.8331447013135,-327.8331447013135,0.0,24.334895408837717,24.334895408837717,24.334895408837717,24.334895408837717,0.0,0.0,0.0,0.0,0.0,35.80437217295163,35.15188531753794,0.0,0.0,0.0,23.274918008457785,24.789805680555496,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,48.410793064532704,48.410793064532704,-51.589206935467296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.320436477661133,0.0,0.0,0.0
2015-01-05,23.63528823852539,24.16916802993291,23.44843124496915,24.08908597636393,257142000,23.63528823852539,-130573854.03177719,-44323600,-0.2778401202139099,-176180388.50784302,-0.14745804841382182,-0.14745804841382182,-7244129.383519443,24.01321004181602,0.0,1000.0,23.97786235809326,24.663010597229004,23.29271411895752,5.714840037894234,0.25,0.0,0.0,24.040519134794003,24.85579779899366,23.225240470594343,6.782537927974275,0.2514770629583337,0.0,0.0,23.44843124496915,24.789805680555496,24.119118462762323,5.594220266818701,0.13930263511736082,0.0,0.0,-0.05465569998803943,-0.010931139997607886,-0.043724559990431545,23.97786235809326,23.97786235809326,24.21502905625563,24.26968475624367,0.021950762022649086,0.10181857831356639,-0.0798678162909173,-0.005502286752917223,1.966469204582727,12.204279450809253,-337.30118894748307,-332.56716682439827,-4.734022123084799,24.119118462762323,24.119118462762323,24.119118462762323,24.119118462762323,0.0,0.0,0.0,0.0,-66.66666666666667,35.80437217295163,35.15188531753794,0.0,4.0,-4.0,23.274918008457785,24.789805680555496,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,10.48682739130302,13.930263511736081,31.170528288134392,-86.06973648826391,0.0,0.0,-0.2252015241935872,-0.04504030483871744,-0.18016121935486976,1.6361680201327504,0.3272336040265501,1.3089344161062004,24.05370908804779,-2.8171708174936194,-2.8576144627905364,-2.8171708174936194
2015-01-06,23.63751220703125,23.89777802149258,23.274918008457785,23.699797868903328,263188400,23.63751220703125,-87335175.79677951,218864800,-0.11912339731958849,-150928144.0477644,-0.05264526114179695,-0.10005165477780939,-7219364.603551413,23.86609594085386,0.0,1000.0,23.864412307739258,24.509330430033202,23.219494185445313,5.404852329716049,0.3240861181719204,0.0,0.0,23.894813671749517,24.645952785560883,23.143674557938144,6.287047257450934,0.3287258245595243,0.0,0.0,23.274918008457785,24.789805680555496,24.03236184450664,6.347894314608498,0.2393538512801875,0.0,0.0,-0.09667684978460045,-0.0280802819550064,-0.06859656782959406,23.864412307739258,23.864412307739258,24.126180310221113,24.222857160005713,0.053528194254671514,0.1620367402782995,-0.108508546023628,-0.014426436269624959,2.8941799030207433,12.317729501163257,-340.4367150573854,-335.1903495687273,-5.246365488658114,24.03236184450664,24.03236184450664,24.03236184450664,24.03236184450664,0.0,0.0,0.0,0.0,-66.95067880541664,35.80437217295163,35.15188531753794,0.0,8.0,-8.0,23.274918008457785,24.789805680555496,0.0,1.0,0.34834796128737366,0.0,0.0,0.0,-99.99278700036831,22.8491886385333,23.935385128018748,28.75881390142918,-76.06461487198125,0.0,0.0,-0.39911414721225913,-0.11585507331342579,-0.2832590738988333,3.0730190348024076,0.8763906901817217,2.196628344620686,23.891265317787553,0.009409525635639682,0.009409082967515303,-2.8080263742682576
2015-01-07,23.968961715698242,24.069063429151587,23.735388788097783,23.846613668449052,160423600,23.968961715698242,-23165083.031478822,379288400,-0.025924125489416208,-121770934.41257091,0.06570137405921415,-0.0448006451654682,-4969875.616179328,23.87657610678935,23.753892488431703,1014.0221824430575,23.890549659729004,24.456356581192317,23.32474273826569,4.736658884136625,0.5692922382130338,0.0,0.0,23.902228081557773,24.54900107717975,23.255455085935793,5.411821805189854,0.5515896880297976,0.0,0.0,23.274918008457785,24.789805680555496,24.03236184450664,6.340949428431419,0.4581486271384028,0.0,0.0,-0.10205725591633552,-0.04287567674727223,-0.05918157916906329,23.890549659729004,23.890549659729004,24.101992834140674,24.20405009005701,0.10771811586373109,0.16853507845964355,-0.06081696259591246,-0.02257194088058985,3.7426229022860436,12.29159214917351,-339.7143323933687,-336.3213452748877,-3.3929871184810168,24.03236184450664,24.03236184450664,24.03236184450664,24.03236184450664,0.0,0.0,0.0,0.0,6.5892552766098635,35.80437217295163,35.15188531753794,0.0,8.0,-8.0,23.274918008457785,24.759507927113543,0.0,0.0,36.08371398498456,0.0,0.0,0.0,-98.89630147194485,31.058783073926353,45.81486271384028,27.893503784531703,-54.18513728615972,0.0,0.0,-0.42165363043212545,-0.17701478473716575,-0.2446388456949597,0.46005971655266353,0.7931244954559101,-0.3330647789032466,23.920643755925322,1.402218244305753,1.3924781106296802,-1.4451827880874069
2015-01-08,24.88990020751953,24.947737612647956,24.180285024201453,24.298184806966983,237458000,24.88990020751953,178501899.37670878,616746400,0.1578223709784536,-73134484.86921798,0.21388572811050227,0.019870948153524415,4153765.8241453245,24.043708630453967,44.043620674974385,1014.0221824430575,24.09041976928711,25.03661158335915,23.14422795521507,7.8553368777603545,0.9224727092024659,0.0,0.0,24.056310654870813,24.727219569057695,23.38540174068393,5.57782050466696,1.1212389901384743,1.0,0.0,23.274918008457785,24.947737612647956,24.111327810552872,6.943920530280046,0.9654251988776614,0.0,0.0,-0.03164444933960553,-0.0406294312657389,0.008984981926133367,24.09041976928711,24.09041976928711,24.223209353122037,24.254853802461643,0.18050640568435425,0.1650014923357435,0.01550491334861076,-0.02240539265410816,4.626133957397506,12.091722039615405,-334.1903335484765,-335.8951429296054,1.704809381128939,24.111327810552872,24.111327810552872,24.111327810552872,24.111327810552872,0.0,0.0,0.0,0.0,115.40528704996635,35.80437217295163,35.15188531753794,16.0,8.0,8.0,23.274918008457785,24.759507927113543,1.0,0.0,69.16769101189526,0.0,0.0,0.0,-94.97343327868681,47.23022532190682,96.54251988776613,55.43092257654172,-3.4574801122338576,0.0,0.0,-0.1304664608466694,-0.1677051199590665,0.0372386591123971,1.2048498898865891,0.875469574342046,0.32938031554454317,24.277495469411253,3.8422127030147024,3.770237551391409,2.3415029182616287
2015-01-09,24.916593551635742,25.192430728559142,24.516183377749616,25.063409483956207,214798000,24.916593551635742,218070306.6607714,831544400,0.1620342583503004,-61867604.612261996,0.09139364498842978,0.03417548752050549,4384127.411844346,24.176396120007716,54.97154511685204,1015.10967748449,24.228115399678547,25.288901675714094,23.167329123643,8.756655303446514,0.8245131312078383,0.0,0.0,24.19277041561148,24.864569069235472,23.520971761987493,5.553714122715611,1.0387202937365432,1.0,0.0,23.274918008457785,25.192430728559142,24.233674368508463,7.914411370711886,0.8561484500041182,0.0,0.0,0.02601228354134477,-0.027301088304322162,0.05331337184566694,24.228115399678547,24.228115399678547,24.32988384520107,24.303871561659726,0.23654401228182412,0.1851463263533544,0.051397685928469716,-0.01641490378958532,5.5192010742989845,11.954026409223967,-330.38470946135953,-334.97673735156445,4.592027890204918,24.233674368508463,24.233674368508463,24.233674368508463,24.233674368508463,0.0,0.0,0.0,0.0,105.01148059342904,35.80437217295163,35.15188531753794,20.0,8.0,12.0,23.308374400541588,24.759507927113543,0.0,0.0,69.65793064559432,0.0,0.0,0.0,-91.70662707666165,49.03410712105788,85.61484500041182,75.99074253400607,-14.38515499958818,-0.03195949705195389,0.0,0.10702938202808861,-0.11275821956163548,0.2197876015897241,0.9444794892126916,0.8892715573161751,0.055207931896516516,24.512932779761083,0.10724568557389791,0.10718821847217619,2.451259764692937
2015-01-12,24.302635192871094,25.05451473706078,24.202533484211735,25.047841516104413,198603200,24.302635192871094,66136020.08752927,632941200,0.04282223964306951,-70448531.77013989,-0.09685787250081222,0.012336594183619203,-509562.99028538354,24.22056762736194,46.6654996272375,990.0968252957294,24.23876108442034,25.222242123671123,23.255280045169556,8.114944784722713,0.5324734824066429,0.0,0.0,24.239502423578585,24.93704144852044,23.54196339863673,5.755390624382899,0.5452539334969617,0.0,0.0,23.274918008457785,25.192430728559142,24.233674368508463,7.910935354422274,0.5359636854763524,0.0,0.0,0.021911766056120996,-0.01745851743223353,0.03937028348835453,24.23876108442034,24.23876108442034,24.325691744842615,24.303779978786494,0.25666882079536923,0.23487009825709163,0.02179872253827761,-0.011679137682062492,6.4585418860777795,11.943380724482175,-330.090484625306,-334.2787012478133,4.188216622507298,24.233674368508463,24.233674368508463,24.233674368508463,24.233674368508463,0.0,0.0,0.0,0.0,45.444288556343366,35.80437217295163,35.15188531753794,20.0,8.0,12.0,23.38373665366229,24.759507927113543,0.0,0.0,49.97545440771491,0.0,0.0,0.0,-89.12882027273878,43.08903256646312,53.59636854763525,78.58457781193773,-46.40363145236475,0.06721022800533305,0.0,0.0901578522980649,-0.07217500518969541,0.16233285748776033,0.13372683958165005,0.7381626137692702,-0.6044357741876201,24.430955025108474,-2.464054155285378,-2.494920059793415,-0.0731947586812054
2015-01-13,24.518407821655273,25.092328492802338,24.22699923853741,24.787571772738204,268367600,24.518407821655273,-21480445.739446208,901308800,-0.01184932437053492,-52112115.44119116,0.01004075790118896,0.012008617571843452,1873157.3226742335,24.27860109395024,55.73700767001301,990.0968252957294,24.273716926574707,25.212090034919818,23.335343818229596,7.731598017589027,0.6303803854269101,0.0,0.0,24.28613693533939,25.00464973894663,23.56762413173215,5.917061289082277,0.6616330879211796,0.0,0.0,23.274918008457785,25.192430728559142,24.233674368508463,7.899543056803453,0.648491037458025,0.0,0.0,0.03566203452704997,-0.006834407040376831,0.042496441567426796,24.273716926574707,24.273716926574707,24.355340372044566,24.319678337517516,0.29460390978258616,0.27033847129555166,0.024265438487034496,-0.0062307471479325985,7.433488980208927,11.908424882327807,-329.1243770261763,-333.63441072010863,4.510033693932314,24.233674368508463,24.233674368508463,24.233674368508463,24.233674368508463,0.0,0.0,0.0,0.0,55.11047606737563,35.80437217295163,35.15188531753794,20.0,8.0,12.0,23.456084416658165,24.759507927113543,0.0,0.0,54.80837083092095,0.0,0.0,0.0,-86.31130078744788,45.87612304150523,64.8491037458025,68.02010576461652,-35.1508962541975,0.22939955158025072,0.0,0.14663859460688183,-0.028412285230379968,0.1750508798372618,2.0393488477776525,0.9983998605709468,1.0409489872067057,24.46446054539292,0.8878569219829879,0.8839386477803579,0.8140122985702991
2015-01-14,24.42498207092285,24.578471237079537,24.13579673076979,24.255919793733824,195826400,24.42498207092285,38547617.47341568,705482400,0.0191910416124417,-47281131.58291064,-0.06838825921607443,0.0019590079733537175,1126973.9421584497,24.28846237853535,49.635002162673295,986.3241276607981,24.290524164835613,25.180324885472558,23.40072344419867,7.326319634757596,0.5755550669766762,0.0,0.0,24.296538388404354,24.984402492311872,23.608674284496832,5.66223955784423,0.5933641411064008,0.0,0.0,23.274918008457785,25.192430728559142,24.233674368508463,7.894077159838569,0.5997686744963423,0.0,0.0,0.03857586549824177,0.002247647467346889,0.03632821803089488,24.290524164835613,24.290524164835613,24.3660544795643,24.32747861406606,0.3068552668337004,0.3167183885705981,-0.009863121736897684,-0.0012779128028763628,8.345074748287251,11.891617644066901,-328.65985952056064,-333.0816828090477,4.421823288487076,24.233674368508463,24.233674368508463,24.233674368508463,24.233674368508463,0.0,0.0,0.0,0.0,15.49777684683757,35.80437217295163,35.15188531753794,20.0,8.0,12.0,23.525538269134202,24.759507927113543,0.0,0.0,52.445763892571854,0.0,0.0,0.0,-84.00669421055761,50.214902644065695,59.97686744963423,59.47411324769066,-40.02313255036577,0.31318256617325346,0.0,0.15856910660662277,0.008983993137020578,0.14958511346960218,0.8790773931543637,0.9745353670876302,-0.0954579739332665,24.449083106878273,-0.3810433018815562,-0.3817711213308872,0.42986725734854847
2015-01-15,23.762086868286133,24.482823723855358,23.72649578385613,24.46947727933876,240056000,23.762086868286133,-178915396.30439755,465426400,-0.07956457521793994,-63259822.89451772,-0.0795453203964563,-0.007097028512180729,-5388157.585966672,24.256650338800814,43.84475143332325,986.3241276607981,24.237680435180664,25.13940064771882,23.33596022264251,7.440647754636788,0.23628540190097652,0.0,0.0,24.26593142876384,24.960641916280526,23.571220941247148,5.725809368217432,0.1373708404210607,0.0,0.0,23.274918008457785,25.192430728559142,24.233674368508463,7.911288067475768,0.25406290905991835,0.7407573212464861,0.0,-0.012461358486778096,-0.0006941537234781082,-0.011767204763299987,24.237680435180664,24.237680435180664,24.273136385521507,24.285597744008285,0.31296932723471493,0.34929474177175046,-0.03632541453703553,-0.002196784196852323,9.283918393491584,11.94446137372185,-330.1203515482035,-333.3358169031466,3.2154653549431487,24.233674368508463,24.233674368508463,24.233674368508463,24.233674368508463,0.0,0.0,0.0,0.0,-51.17021678377261,35.80437217295163,35.15188531753794,20.0,8.0,12.0,23.5922139675112,24.759507927113543,0.0,0.0,39.451063735630164,0.0,0.0,0.0,-82.29501826018645,43.9450673229437,25.40629090599184,50.07742070047618,-74.59370909400818,0.24080082789276247,0.0,-0.05131172235549585,-0.0030751499614827087,-0.04823657239401315,1.5571433808666209,1.0910569698434285,0.46608641102319237,24.175685305313383,-2.7140048689160534,-2.7515142088091693,-2.2958042298618198
