timestamp,open,high,low,close,volume,adj_close,SMA_20,SMA_50,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2020-04-27 13:30:00,70.44999694824219,71.13500213623047,69.98750305175781,70.7925033569336,117087600,68.71942901611328,,,,,,
2020-04-28 13:30:00,71.2699966430664,71.4574966430664,69.55000305175781,69.6449966430664,112004800,67.60550689697266,,,,,,
2020-04-29 13:30:00,71.18250274658203,72.4175033569336,70.97250366210938,71.93250274658203,137280800,69.82604217529297,,,,,,
2020-04-30 13:30:00,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,183064000,71.29906463623047,,,,,,
2020-05-01 13:30:00,71.5625,74.75,71.4625015258789,72.26750183105469,240616800,70.15122985839844,,,,,,
2020-05-04 13:30:00,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,133568000,71.1437759399414,,,,,,
2020-05-05 13:30:00,73.76499938964844,75.25,73.61499786376953,74.38999938964844,147751200,72.2115707397461,,,,,,
2020-05-06 13:30:00,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,142333600,72.95659637451172,,,,,,
2020-05-07 13:30:00,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,115215200,73.71131134033203,,,,,,
2020-05-08 13:30:00,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,133838400,75.46576690673828,,,,,,
2020-05-11 13:30:00,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,145946400,76.65326690673828,,,,,,
2020-05-12 13:30:00,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,162301200,75.77725219726562,,,,,,
2020-05-13 13:30:00,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,200622400,74.86229705810547,,,,,,
2020-05-14 13:30:00,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,158929200,75.32221984863281,,,,,,
2020-05-15 13:30:00,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,166348400,74.87689208984375,,,67.28029876449735,,,
2020-05-18 13:30:00,78.2925033569336,79.125,77.58000183105469,78.73999786376953,135178400,76.64107513427734,,,73.03903355559686,,,
2020-05-19 13:30:00,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,101729600,76.19822692871094,,,69.72163360874636,,,
2020-05-20 13:30:00,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,111504800,77.68014526367188,,,73.9803618639332,,,
2020-05-21 13:30:00,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,102688800,77.10100555419922,,,69.84576592936068,,,
2020-05-22 13:30:00,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,81803200,77.59741973876953,75.89950065612793,,71.32507115941844,,,
2020-05-26 13:30:00,80.875,81.05999755859375,79.125,79.18250274658203,125522000,77.0718002319336,76.31900062561036,,67.54656657232833,,,
2020-05-27 13:30:00,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,112945200,77.40760803222656,76.81312561035156,,68.6878457727582,,,
2020-05-28 13:30:00,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,133560800,77.44166564941406,77.19462547302246,,68.80770341842708,,,
2020-05-29 13:30:00,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,153532400,77.3662338256836,77.49637565612792,,68.185383693334,,,
2020-06-01 13:30:00,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,80791200,78.31768035888672,77.90612564086913,,71.66622710358914,,,
2020-06-02 13:30:00,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,87642800,78.68023681640625,78.2833755493164,,72.8837532997365,2.2955276802936595,,
2020-06-03 13:30:00,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,104491200,79.1133804321289,78.62787551879883,,74.30429940805283,2.298996655991587,,
2020-06-04 13:30:00,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,87560400,78.43204498291016,78.89900054931641,,68.24762256509973,2.2196749099579165,,
2020-06-05 13:30:00,80.8375015258789,82.9375,80.80750274658203,82.875,137250400,80.66587829589844,79.24600067138672,,75.34371139671433,2.315309579278079,,
2020-06-08 13:30:00,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,95654400,81.14280700683594,79.53762550354004,,76.54876150283766,2.4029398810771596,,
2020-06-09 13:30:00,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,147712400,83.70513153076172,79.89987525939941,,81.71830956528004,2.6542121458222425,,
2020-06-10 13:30:00,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,166651600,85.85865020751953,80.41775016784668,,84.75916333193425,2.9973262966661594,,
2020-06-11 13:30:00,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,201662400,81.73653411865234,80.77087516784668,,63.1177627736184,2.894155553662074,,
2020-06-12 13:30:00,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,200146000,82.44220733642578,81.13662490844726,,64.77585054423781,2.8381765813960413,0.2919188831577171,2.5462576982383243
2020-06-15 13:30:00,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,138808800,83.4617919921875,81.57762489318847,,67.07871765959788,2.8455358218265303,0.23942249887056466,2.6061133229559656
2020-06-16 13:30:00,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,165428800,85.67372131347656,82.04162483215332,,71.4409277129736,3.0001558280838196,0.3152340041022832,2.6849218239815364
2020-06-17 13:30:00,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,114406400,85.55445861816406,82.52224960327149,,70.8956000694102,3.0773351636046016,0.313930671698452,2.7634044919061496
2020-06-18 13:30:00,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,96820400,85.58855438232422,82.92849960327149,,70.96380579812889,3.105526272302214,0.2736974243168513,2.8318288479853626
2020-06-19 13:30:00,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,264476000,85.09944915771484,83.33937454223633,,68.48266046307587,3.052137045644841,0.17624655812758272,2.875890487517258
2020-06-22 13:30:00,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,135445200,87.32596588134766,83.8391242980957,,73.09440485860353,3.158004201662024,0.22569097131581284,2.932313230346211
2020-06-23 13:30:00,91.0,93.09500122070312,90.56749725341797,91.63249969482422,212155600,89.1899185180664,84.46162414550781,,76.23011311526334,3.357723508593182,0.34032822259757634,3.0173952859956055
2020-06-24 13:30:00,91.25,92.19750213623047,89.62999725341797,90.01499938964844,192623200,87.61554718017578,84.9859992980957,,68.92343418746606,3.3469027303219008,0.26360595546103616,3.0832967748608646
2020-06-25 13:30:00,90.17500305175781,91.25,89.39250183105469,91.20999908447266,137522400,88.77869415283203,85.56837425231933,,71.12543283987941,3.3956111819150294,0.24985152564333157,3.145759656271698
2020-06-26 13:30:00,91.10250091552734,91.33000183105469,88.25499725341797,88.40750122070312,205256800,86.05088806152344,86.01449928283691,,60.32916769545515,3.1715155673136053,0.0206047288335256,3.1509108384800797
2020-06-29 13:30:00,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,130646000,88.03407287597656,86.51362419128418,,64.54308710239114,3.122334943355611,-0.022860716099575296,3.145195659455186
2020-06-30 13:30:00,90.0199966430664,91.49500274658203,90.0,91.19999694824219,140223200,88.76892852783203,87.03187408447266,,65.98493351168005,3.1084486519990264,-0.029397605964928353,3.1378462579639548
2020-07-01 13:30:00,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,110737200,88.6010513305664,87.51924896240234,,65.33124781739897,3.0483844302870438,-0.07156946214152882,3.1199538924285726
2020-07-02 13:30:00,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,114041600,88.6010513305664,88.04162368774413,,65.33124781739897,2.9665861434154124,-0.1226941992105286,3.089280342625941
2020-07-06 13:30:00,92.5,93.94499969482422,92.46749877929688,93.4625015258789,118655600,90.97116088867188,88.57099876403808,,70.16925892671217,3.062937345125718,-0.02107439800017863,3.0840117431258967
2020-07-07 13:30:00,93.85250091552734,94.65499877929688,93.05750274658203,93.17250061035156,112424400,90.68887329101562,89.06137390136719,82.12744979858398,68.93542901415857,3.080386933316774,-0.0028998478472983535,3.0832867811640723
2020-07-08 13:30:00,94.18000030517578,95.375,94.08999633789062,95.34249877929688,117092000,92.801025390625,89.52862396240235,82.61844970703125,72.79082087803967,3.2320594055382514,0.11901809949934306,3.1130413060389084
2020-07-09 13:30:00,96.26249694824219,96.31749725341797,94.67250061035156,95.75250244140625,125642800,93.2000961303711,89.90574913024902,83.14059982299804,73.46101486848653,3.346765373566214,0.18697925402184445,3.1597861195443695
2020-07-10 13:30:00,95.33499908447266,95.9800033569336,94.70500183105469,95.91999816894531,90257200,93.36314392089844,90.50299911499023,83.62034973144532,73.74551940877075,3.411856427938062,0.20165624671495364,3.2102001812231085
2020-07-13 13:30:00,97.26499938964844,99.95500183105469,95.25749969482422,95.47750091552734,191649200,92.93243408203125,91.0418743133545,84.06089981079101,71.56286908872873,3.3886732118264007,0.14277842448263378,3.245894787343767
2020-07-14 13:30:00,94.83999633789062,97.25499725341797,93.87750244140625,97.05750274658203,170989200,94.47032928466797,91.60737457275391,84.55669982910156,74.46859672724612,3.4579323969874167,0.1696300877149195,3.2883023092724972
2020-07-15 13:30:00,98.98999786376953,99.24749755859375,96.48999786376953,97.7249984741211,153198000,95.12001037597656,92.09262466430664,85.04539978027344,75.60278452918782,3.526036176766411,0.19018709399513067,3.33584908277128
2020-07-16 13:30:00,96.5625,97.40499877929688,95.90499877929688,96.52249908447266,110577600,93.94956970214844,92.52387466430665,85.48804977416992,69.6039710046207,3.4432852132963205,0.08594890442003189,3.3573363088762886
2020-07-17 13:30:00,96.98750305175781,97.14749908447266,95.83999633789062,96.32749938964844,92186800,93.7597885131836,92.94362449645996,85.91144973754882,68.6526682760814,3.3236565886167284,-0.026943776207648096,3.3506003648243765
2020-07-20 13:30:00,96.4175033569336,98.5,96.0625,98.35749816894531,90318000,95.73565673828125,93.48999938964843,86.35989974975585,72.81769285684338,3.3539912543687223,0.0027127116354765946,3.3512785427332457
2020-07-21 13:30:00,99.17250061035156,99.25,96.74250030517578,97.0,103433200,94.41433715820312,93.8541244506836,86.7492497253418,66.45858436714032,3.231245155604782,-0.09602670970277138,3.3272718653075533
2020-07-22 13:30:00,96.69249725341797,97.9749984741211,96.60250091552734,97.27249908447266,89001600,94.67960357666016,94.13612442016601,87.11964965820313,67.08006664011039,3.1199910717949138,-0.16582463481011178,3.2858157066050255
2020-07-23 13:30:00,96.99749755859375,97.07749938964844,92.01000213623047,92.84500122070312,197004400,90.3701171875,94.27762451171876,87.41949966430664,50.65669829918755,2.644080024728126,-0.5133885455015199,3.157468570229646
2020-07-24 13:30:00,90.98750305175781,92.97000122070312,89.1449966430664,92.61499786376953,185438800,90.146240234375,94.34787445068359,87.73354965209961,49.97222279060067,2.2227354320317687,-0.7477865105583019,2.9705219425900706
2020-07-27 13:30:00,93.70999908447266,94.90499877929688,93.4800033569336,94.80999755859375,121214000,92.28271484375,94.66799926757812,88.08204956054688,56.072412713156204,2.0423915195971603,-0.7425043383943284,2.7848958579914886
2020-07-28 13:30:00,94.36750030517578,94.55000305175781,93.24749755859375,93.25250244140625,103625600,90.7667465209961,94.80837440490723,88.40854965209961,51.2930742081361,1.7535766897420189,-0.8250553345995764,2.578632024341595
2020-07-29 13:30:00,93.75,95.2300033569336,93.7125015258789,95.04000091552734,90329200,92.506591796875,95.00037460327148,88.73454971313477,55.93517210736711,1.6499059555718247,-0.7429808550158166,2.3928868105876413
2020-07-30 13:30:00,94.1875,96.29750061035156,93.76750183105469,96.19000244140625,158130000,93.62596130371094,95.25849990844726,89.0926496887207,58.66466788927434,1.6416181122826998,-0.6010149586439533,2.242633070926653
2020-07-31 13:30:00,102.88500213623047,106.41500091552734,100.82499694824219,106.26000213623047,374336800,103.4275131225586,96.02012519836425,89.62169967651367,73.90652738632434,2.4197217080132987,0.14167090966931628,2.2780507983439824
2020-08-03 13:30:00,108.19999694824219,111.63749694824219,107.89250183105469,108.9375,308151200,106.03363037109375,96.79387512207032,90.2161996459961,76.39848558165893,3.2153614293221437,0.7498485047825292,2.4655129245396146
2020-08-04 13:30:00,109.13249969482422,110.79000091552734,108.38749694824219,109.66500091552734,173071600,106.74175262451172,97.61850013732911,90.81504959106445,77.04009115244828,3.8601178489159054,1.1156839395010327,2.7444339094148726
2020-08-05 13:30:00,109.37750244140625,110.39250183105469,108.89749908447266,110.0625,121776800,107.12865447998047,98.35450019836426,91.43264953613281,77.40157893479437,4.352988271587861,1.286843489738391,3.0661447818494705
2020-08-06 13:30:00,110.40499877929688,114.4124984741211,109.79750061035156,113.90249633789062,202428800,110.86627197265625,99.26199989318847,92.12014953613281,80.58214284502819,4.995858102383792,1.5437706564274571,3.452087445956335
2020-08-07 13:30:00,113.20500183105469,113.67500305175781,110.2925033569336,111.11250305175781,198045600,108.3456802368164,100.0216251373291,92.75114959716797,72.58839813717199,5.220034623887017,1.4143577423445448,3.805676881542472
2020-08-10 13:30:00,112.5999984741211,113.7750015258789,110.0,112.72750091552734,212403600,109.92045593261719,100.88412513732911,93.41599960327149,74.18479379602033,5.465015664067593,1.3274710260200964,4.137544638047497
2020-08-11 13:30:00,111.97000122070312,112.48249816894531,109.10749816894531,109.375,187902400,106.65142059326172,101.5,93.9942495727539,65.63904690911953,5.327237025203274,0.9517539097246219,4.375483115478652
2020-08-12 13:30:00,110.49749755859375,113.2750015258789,110.29750061035156,113.01000213623047,165598000,110.19590759277344,102.26425018310547,94.63774963378906,69.71296538672067,5.44855322470741,0.858456087383006,4.590097137324404
2020-08-13 13:30:00,114.43000030517578,116.0425033569336,113.92749786376953,115.01000213623047,210082000,112.14611053466797,103.18862533569336,95.31234970092774,71.7010183437976,5.641053914065822,0.840765421393133,4.8002884926726885
2020-08-14 13:30:00,114.83000183105469,115.0,113.04499816894531,114.90750122070312,165565200,112.0461654663086,104.1176254272461,95.9988996887207,71.44219204703936,5.719411316580192,0.7352982591260027,4.98411305745419
2020-08-17 13:30:00,116.0625,116.0875015258789,113.9625015258789,114.60749816894531,119561600,111.75363159179688,104.9301254272461,96.6335496520996,70.63846800820042,5.69169209998735,0.5660632340265277,5.125628865960822
2020-08-18 13:30:00,114.35250091552734,116.0,114.00749969482422,115.5625,105633600,112.68486785888672,105.85825042724609,97.27749969482421,71.72880215021013,5.681294659265234,0.44453263464352943,5.236762024621704
2020-08-19 13:30:00,115.98249816894531,117.1624984741211,115.61000061035156,115.7074966430664,145538000,112.82622528076172,106.78000030517578,97.87169967651367,71.89942396187297,5.619971101345655,0.30656726137915946,5.313403839966496
2020-08-20 13:30:00,115.75,118.39250183105469,115.73249816894531,118.2750015258789,126907200,115.3298110961914,108.05150032043457,98.4729997253418,74.7996684352197,5.712695528369821,0.3194333507226599,5.393262177647161
2020-08-21 13:30:00,119.26249694824219,124.86750030517578,119.25,124.37000274658203,338054800,121.27302551269531,109.63925056457519,99.28089981079101,80.0607535564298,6.206451851725518,0.650551739262685,5.555900112462833
2020-08-24 13:30:00,128.69749450683594,128.78500366210938,123.9375,125.85749816894531,345937600,122.7234878540039,111.19162559509277,100.10404983520507,81.09791261424957,6.641229781475076,0.8682637352097933,5.7729660462652825
2020-08-25 13:30:00,124.69750213623047,125.18000030517578,123.05249786376953,124.82499694824219,211495600,121.7166748046875,112.77025032043457,100.88559982299805,78.06262806745744,6.823819460607652,0.8406827314738949,5.983136729133757
2020-08-26 13:30:00,126.18000030517578,126.99250030517578,125.0824966430664,126.52249908447266,163022400,123.37193298339844,114.34437522888183,101.65564987182617,79.42599576149145,7.024523004007904,0.8331090198993172,6.1914139841085865
2020-08-27 13:30:00,127.14250183105469,127.48500061035156,123.8324966430664,125.01000213623047,155552400,121.8970947265625,115.78537521362304,102.39789993286132,74.95603348612532,6.98106279850434,0.631719051516602,6.349343746987738
2020-08-28 13:30:00,126.01249694824219,126.44249725341797,124.57749938964844,124.80750274658203,187630000,121.69963836669922,116.71275024414062,103.13539993286133,74.35270771947515,6.851302711274556,0.40156717142945464,6.4497355398451015
2020-08-31 13:30:00,127.58000183105469,131.0,126.0,129.0399932861328,225702700,125.82676696777344,117.71787490844727,103.96759979248047,78.28665833622487,7.009195874448707,0.44756826768288427,6.561627606765823
